2.8.1.8	RXN-14959,RXN-14950,RXN0-949,RXN-14957
3.2.1.131	3.2.1.131-RXN
2.4.2.12	2.4.2.12-RXN
1.1.1.137	RXN-18411
5.3.1.14	RHAMNISOM-RXN
2.5.1.130	RXN-7568
1.3.1.84	RXN-9087
2.5.1.137	RXN-18441,RXN-18445,RXN-18444,RXN-7810,RXN-18451,RXN-7813,RXN-18450,RXN-18449
5.3.3.5	RXN-4161,RXN-4286,RXN66-25,RXN-11884,RXN66-320
2.7.4.6	CDPKIN-RXN,RXN-14120,DTDPKIN-RXN,DCDPKIN-RXN,DADPKIN-RXN,DUDPKIN-RXN,RXN-14228,NUCLEOSIDE-DIP-KIN-RXN,GDPKIN-RXN,UDPKIN-RXN,DGDPKIN-RXN
5.4.99.50	RXN-12101
4.2.1.119	RXN-14276,RXN-14794,RXN-14786,RXN-14801,RXN-14791,RXN-14797,RXN-14805,RXN-14772,RXN-14778,RXN-19802,RXN-9545,RXN-7699
4.2.3.155	RXN-17373
1.17.5.2	RXN-11523
6.3.1.12	RXN-11344,6.3.1.12-RXN,RXN-11342
1.14.14.94	LEUKOTRIENE-B4-20-MONOOXYGENASE-RXN,RXN-11003
3.5.1.69	3.5.1.69-RXN
3.6.1.5	APYRASE-RXN,RXN-14198,RXN-14208,RXN-12200,RXN-14195,RXN-14199,RXN-14024,RXN-14200,RXN-12199,RXN-14201
4.2.1.5	ARABINONATE-DEHYDRATASE-RXN
2.1.1.130	2.1.1.130-RXN
5.5.1.9	CYCLOEUCALENOL-CYCLOISOMERASE-RXN,RXN-20436
2.6.1.103	RXN-14845
2.4.1.126	RXN-13471,2.4.1.126-RXN,RXN-13450
2.4.2.21	RXN-19316,RXN-19306,DMBPPRIBOSYLTRANS-RXN,RXN-19299,RXN-19298,RXN-19295,RXN-19300,RXN-19301
4.2.3.51	RXN-8584
1.14.11.59	RXN-6685
1.14.14.1	RXN66-591,RXN-8630,RXN66-589,RXN66-181,UNSPECIFIC-MONOOXYGENASE-RXN,RXN66-146,RXN66-595,RXN66-596,RXN66-599,RXN66-161,RXN-11056,RXN-13064,RXN66-169,RXN66-597,RXN66-598,RXN-17627,RXN-11057,RXN66-600,RXN66-163,RXN-8872
1.1.5.3	RXN-15745,RXN-21405,RXN-15740,RXN0-5260,RXN0-5258-Yeast,GLYC3PDEHYDROG-RXN
1.1.1.344	RXN-14184
3.6.1.15	RXN-12196,RXN-12195,NUCLEOSIDE-TRIPHOSPHATASE-RXN,ATPASE-RXN
1.1.1.131	MANNURONATE-REDUCTASE-RXN
2.7.1.81	HYDROXYLYSINE-KINASE-RXN
1.3.5.2	RXN0-6554,RXN0-6491,DIHYDROOROTATE-DEHYDROGENASE-RXN
2.7.1.226	RXN-19824
2.1.1.94	RXN-7848,2.1.1.94-RXN
3.2.1.136	RXN-12344,3.2.1.136-RXN
2.4.1.338	RXN-9148,RXN-17382
1.3.5.4	RXN-14963,RXN-14970,RXN-21414,R601-RXN
2.7.8.37	RXN-17957,RXN0-6732,RXN-17954
2.3.1.253	RXN-17845
1.3.1.34	DIENOYLCOAREDUCT-RXN,RXN-20995,RXN-20994
